Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767443067,20,,Aggregated,5.500000,0.000000,58,85,110,140,320,460,530,540,570,570,570,177,0,58,112.44520017515315,30.110325000350713,571.8696300009469,9860.180790960452
1767443068,20,,Aggregated,5.300000,0.000000,58,85,110,140,320,460,530,540,570,570,570,179,0,58,111.80835100559972,30.110325000350713,571.8696300009469,9840.798882681564
1767443069,20,,Aggregated,4.600000,0.000000,54,83,110,140,320,450,530,540,570,570,570,188,0,54,108.51429855853333,30.110325000350713,571.8696300009469,9814.239361702128
1767443070,20,,Aggregated,4.600000,0.000000,54,82,110,130,310,450,530,540,570,570,570,191,0,54,107.41481346075207,30.110325000350713,571.8696300009469,9832.575916230366
1767443071,20,,Aggregated,4.000000,0.000000,54,83,110,140,310,450,530,540,570,570,570,193,0,54,107.8441191710066,30.110325000350713,571.8696300009469,9829.093264248704
1767443072,20,,Aggregated,4.600000,0.000000,54,83,110,140,310,450,530,540,570,570,570,195,0,54,108.30424129746508,30.110325000350713,571.8696300009469,9806.287179487179
1767443073,20,,Aggregated,4.100000,0.000000,54,83,110,140,310,450,530,540,570,570,570,199,0,54,107.33729405027721,30.110325000350713,571.8696300009469,9755.276381909547
1767443074,20,,Aggregated,4.000000,0.000000,54,84,110,130,300,440,520,530,570,570,570,205,0,54,106.74758633172243,30.110325000350713,571.8696300009469,9717.448780487804
1767443075,20,,Aggregated,3.600000,0.000000,58,85,110,130,290,440,520,530,570,570,570,212,0,58,106.49590698114548,30.110325000350713,571.8696300009469,9731.754716981131
1767443076,20,,Aggregated,3.600000,0.000000,58,85,110,130,290,440,520,530,570,570,570,216,0,56,105.55203361574665,30.110325000350713,571.8696300009469,9742.032407407407
1767443077,20,,Aggregated,3.900000,0.000000,56,84,110,130,290,440,520,530,570,570,570,218,0,54,104.95774519725465,30.110325000350713,571.8696300009469,9740.19266055046
1767443078,20,,Aggregated,4.100000,0.000000,54,84,110,130,290,440,520,530,570,570,570,220,0,54,104.3387431045465,30.110325000350713,571.8696300009469,9725.818181818182
1767443079,20,,Aggregated,4.300000,0.000000,58,85,110,130,280,390,520,530,570,570,570,226,0,56,104.73442456637649,30.110325000350713,571.8696300009469,9746.867256637168
1767443080,20,,Aggregated,4.000000,0.000000,58,85,110,130,280,390,520,530,570,570,570,230,0,58,104.21748788261459,30.110325000350713,571.8696300009469,9727.43043478261
1767443081,20,,Aggregated,4.200000,0.000000,58,85,110,130,270,390,520,530,570,570,570,235,0,58,103.16549500000312,30.110325000350713,571.8696300009469,9779.114893617021
1767443082,20,,Aggregated,3.500000,0.000000,58,83,110,130,260,390,520,530,570,570,570,243,0,58,101.87485523456716,30.110325000350713,571.8696300009469,9757.913580246914
1767443083,20,,Aggregated,4.200000,0.000000,58,84,110,130,260,390,520,530,570,570,570,249,0,58,101.524923726912,30.110325000350713,571.8696300009469,9809.71485943775
1767443084,20,,Aggregated,4.300000,0.000000,59,84,110,130,220,390,520,530,570,570,570,254,0,58,100.86791423622716,30.110325000350713,571.8696300009469,9799.740157480315
1767443085,20,,Aggregated,5.200000,0.000000,61,84,110,120,200,390,520,530,570,570,570,262,0,60,100.04968202671455,30.110325000350713,571.8696300009469,9841.931297709923
1767443086,20,,Aggregated,5.300000,0.000000,61,83,110,120,200,390,520,530,570,570,570,265,0,61,99.67167632829893,30.110325000350713,571.8696300009469,9866.396226415094
1767443087,20,,Aggregated,4.700000,0.000000,62,85,110,120,220,390,520,530,570,570,570,270,0,61,99.7859537740792,30.110325000350713,571.8696300009469,9877.344444444445
1767443088,20,,Aggregated,5.000000,0.000000,64,85,110,120,200,390,520,530,570,570,570,277,0,64,99.45159233212911,30.110325000350713,571.8696300009469,9930.270758122744
1767443089,20,,Aggregated,4.800000,0.000000,65,85,110,120,200,390,520,530,570,570,570,280,0,64,99.17209564999732,30.110325000350713,571.8696300009469,9921.45
1767443090,20,,Aggregated,5.300000,0.000000,64,85,110,120,190,350,520,530,570,570,570,282,0,62,98.76177357446132,30.110325000350713,571.8696300009469,9905.301418439716
1767443091,20,,Aggregated,5.500000,0.000000,62,84,110,120,190,350,520,530,570,570,570,283,0,62,98.5400145300285,30.110325000350713,571.8696300009469,9899.098939929328
1767443092,20,,Aggregated,5.400000,0.000000,64,84,110,120,190,350,520,530,570,570,570,288,0,62,97.93600755901682,30.110325000350713,571.8696300009469,9908.534722222223
